frame,seconds,scene,mean_luma,stddev_luma,dark_fraction_le_5,white_fraction_ge_250,previous_frame_mad,changed_fraction_gt_8
365,12.166667,3,237.903264,18.124757,0.0,0.313194,0.035208,0.0
366,12.2,3,237.896597,18.133611,0.0,0.312847,0.025972,0.0
367,12.233333,3,237.904167,18.121308,0.0,0.312778,0.025069,0.0
368,12.266667,3,237.880069,18.16074,0.0,0.312569,0.034514,0.0
369,12.3,3,237.902083,18.128963,0.0,0.312708,0.032292,0.0
370,12.333333,3,237.898194,18.140583,0.0,0.312639,0.023194,0.0
371,12.366667,3,237.904444,18.130987,0.0,0.312708,0.022361,0.0
372,12.4,3,237.880764,18.170895,0.0,0.3125,0.031319,0.0
373,12.433333,3,237.883681,18.162783,0.0,0.312361,0.0175,0.0
374,12.466667,3,237.901181,18.131733,0.0,0.312431,0.025417,0.0
375,12.5,3,237.889028,18.159189,0.0,0.312431,0.023403,0.0
376,12.533333,3,237.866806,18.181249,0.0,0.312083,0.044028,0.0
377,12.566667,3,237.88625,18.148124,0.0,0.312222,0.026111,0.0
378,12.6,3,237.881042,18.157263,0.0,0.312222,0.013958,0.0
379,12.633333,3,237.884028,18.152564,0.0,0.312222,0.012847,0.0
380,12.666667,3,237.869028,18.180925,0.0,0.312153,0.019722,0.0
381,12.7,3,237.886111,18.150255,0.0,0.312083,0.021806,0.0
382,12.733333,3,237.880972,18.159471,0.0,0.312153,0.013472,0.0
383,12.766667,3,237.884792,18.148553,0.0,0.312083,0.014514,0.0
384,12.8,3,237.868125,18.180829,0.0,0.312153,0.020278,0.0
385,12.833333,3,237.868264,18.180398,0.0,0.312153,0.011528,0.0
386,12.866667,3,237.867569,18.18021,0.0,0.312153,0.010556,0.0
387,12.9,3,237.868403,18.17745,0.0,0.312153,0.011389,0.0
388,12.933333,3,237.868681,18.178484,0.0,0.312083,0.011389,0.0
389,12.966667,3,237.868889,18.176737,0.0,0.312014,0.010903,0.0
390,13.0,3,237.868056,18.175933,0.0,0.312014,0.010972,0.0
391,13.033333,3,237.867986,18.176859,0.0,0.312014,0.011736,0.0
392,13.066667,3,237.868611,18.17484,0.0,0.312014,0.009931,0.0
393,13.1,3,237.869444,18.174197,0.0,0.312083,0.009722,0.0
394,13.133333,3,237.868056,18.174427,0.0,0.312083,0.01,0.0
395,13.166667,3,237.870278,18.172174,0.0,0.312153,0.010417,0.0
396,13.2,3,237.886181,18.143246,0.0,0.312292,0.018264,0.0
397,13.233333,3,237.882569,18.148287,0.0,0.312153,0.006806,0.0
398,13.266667,3,237.886944,18.139999,0.0,0.312222,0.008542,0.0
399,13.3,3,237.872292,18.166143,0.0,0.312153,0.016042,0.0
400,13.333333,3,237.886667,18.137724,0.0,0.312153,0.017431,0.0
401,13.366667,3,237.884653,18.14184,0.0,0.312083,0.006875,0.0
402,13.4,3,237.886875,18.138676,0.0,0.312222,0.009444,0.0
403,13.433333,3,237.876736,18.158225,0.0,0.312153,0.011389,0.0
404,13.466667,3,237.889028,18.13554,0.0,0.312222,0.015903,0.0
405,13.5,3,237.885903,18.141499,0.0,0.312222,0.008125,0.0
406,13.533333,3,237.886944,18.136822,0.0,0.312222,0.007431,0.0
407,13.566667,3,237.876319,18.155529,0.0,0.312153,0.012431,0.0
408,13.6,3,237.889444,18.133088,0.0,0.312222,0.017708,0.0
409,13.633333,3,237.885208,18.139696,0.0,0.312153,0.006875,0.0
410,13.666667,3,237.888333,18.134705,0.0,0.312292,0.007569,0.0
411,13.7,3,237.877917,18.155603,0.0,0.312292,0.012917,0.0
412,13.733333,3,237.891319,18.129019,0.0,0.312431,0.016597,0.0
413,13.766667,3,237.887014,18.134101,0.0,0.312431,0.009167,0.0
414,13.8,3,237.888264,18.132141,0.0,0.3125,0.009722,0.0
415,13.833333,3,237.876944,18.150398,0.0,0.3125,0.013958,0.0
416,13.866667,3,237.891458,18.125012,0.0,0.312639,0.017986,0.0
417,13.9,3,237.887083,18.132852,0.0,0.312569,0.009931,0.0
418,13.933333,3,237.889028,18.129466,0.0,0.3125,0.01125,0.0
419,13.966667,3,237.876667,18.152573,0.0,0.312361,0.015972,0.0
420,14.0,3,237.894722,18.12024,0.0,0.313472,0.022083,0.0
421,14.033333,3,237.891944,18.126549,0.0,0.313681,0.012917,0.0
422,14.066667,3,237.892639,18.122622,0.0,0.313194,0.012083,0.0
423,14.1,3,237.878958,18.150222,0.0,0.313403,0.018264,0.0
424,14.133333,3,237.896528,18.117828,0.0,0.313333,0.023125,0.0
425,14.166667,3,237.892639,18.125891,0.0,0.313056,0.011944,0.0
426,14.2,3,237.896736,18.115006,0.0,0.313264,0.013819,0.0
427,14.233333,3,237.879028,18.148571,0.0,0.312986,0.022569,0.0
428,14.266667,3,237.900069,18.111386,0.0,0.313264,0.026597,0.0
429,14.3,3,237.895833,18.120783,0.0,0.313472,0.018958,0.0
430,14.333333,3,237.901458,18.107582,0.0,0.313333,0.016319,0.0
431,14.366667,3,237.881597,18.142922,0.0,0.312639,0.026389,0.0
432,14.4,3,237.903264,18.109321,0.0,0.31375,0.029028,0.0
433,14.433333,3,237.898056,18.121416,0.0,0.314375,0.019236,0.0
434,14.466667,3,237.902569,18.109808,0.0,0.31375,0.021597,0.0
435,14.5,3,237.879444,18.146726,0.0,0.312361,0.030486,0.0
436,14.533333,3,237.900417,18.112402,0.0,0.312847,0.030972,0.0
437,14.566667,3,237.896042,18.125809,0.0,0.31375,0.024375,0.0
438,14.6,3,237.900556,18.117785,0.0,0.314097,0.022153,0.0
439,14.633333,3,237.881042,18.148139,0.0,0.313472,0.027292,0.0
440,14.666667,3,237.903472,18.113998,0.0,0.315417,0.034792,0.0
441,14.7,3,237.896806,18.124313,0.0,0.314167,0.028472,0.0
442,14.733333,3,237.902361,18.118673,0.0,0.313889,0.02375,0.0
443,14.766667,3,237.880069,18.154992,0.0,0.313125,0.031597,0.0
444,14.8,3,237.906458,18.119145,0.0,0.316319,0.042222,0.0
445,14.833333,3,237.899653,18.136362,0.0,0.31625,0.030139,0.0
446,14.866667,3,237.906875,18.124477,0.0,0.316319,0.028056,0.0
447,14.9,3,237.880556,18.15961,0.0,0.313819,0.040069,0.0
448,14.933333,3,237.907083,18.125748,0.0,0.316389,0.043611,0.0
449,14.966667,3,237.8975,18.143833,0.0,0.315347,0.035833,0.0
450,15.0,3,237.902708,18.132078,0.0,0.314514,0.037431,0.0
451,15.033333,3,237.872778,18.171966,0.0,0.312847,0.046042,0.0
452,15.066667,3,237.902361,18.138649,0.0,0.313958,0.05,0.0
453,15.1,3,237.893194,18.156403,0.0,0.314306,0.041111,0.0
454,15.133333,3,237.904444,18.141582,0.0,0.314167,0.040833,0.0
455,15.166667,3,237.874028,18.183626,0.0,0.312014,0.051111,0.0
456,15.2,3,237.901111,18.14859,0.0,0.313403,0.055833,0.0
457,15.233333,3,237.891458,18.168103,0.0,0.313611,0.046042,0.0
458,15.266667,3,237.903472,18.157918,0.0,0.313681,0.049792,0.0
459,15.3,3,237.876597,18.203746,0.0,0.313125,0.059097,0.0
460,15.333333,3,237.906389,18.178555,0.0,0.315,0.063819,0.0
461,15.366667,3,238.090069,17.258267,0.0,0.313125,0.241736,0.011319
462,15.4,3,238.360278,16.156941,0.0,0.314722,0.312708,0.014028
463,15.433333,3,238.585,15.354863,0.0,0.315694,0.309861,0.01375
464,15.466667,3,238.806736,14.823384,0.0,0.318264,0.262569,0.011875
465,15.5,3,238.986667,14.529538,0.0,0.320486,0.250208,0.011528
466,15.533333,3,239.145278,14.377394,0.0,0.320139,0.20375,0.008681
467,15.566667,3,239.231944,14.3873,0.0,0.320208,0.175694,0.004306
468,15.6,3,239.334861,14.36912,0.0,0.320278,0.14,0.000208
469,15.633333,3,239.332569,14.406264,0.0,0.320833,0.080903,0.0
470,15.666667,3,239.341806,14.41126,0.0,0.321111,0.069375,0.0
471,15.7,3,239.322778,14.507335,0.0,0.320486,0.915139,0.030139
472,15.733333,3,239.313333,14.428772,0.0,0.315278,2.310694,0.089931
473,15.766667,3,239.249861,14.431988,0.0,0.313889,3.516389,0.117292
474,15.8,3,239.180139,14.407089,0.0,0.314514,4.480417,0.13375
475,15.833333,3,239.104653,14.278138,0.0,0.314375,5.261597,0.150694
476,15.866667,3,239.011042,14.378382,0.0,0.307986,5.842083,0.161875
477,15.9,3,238.900625,14.373197,0.0,0.306319,6.296528,0.177917
478,15.933333,3,238.849306,14.428418,0.0,0.30875,6.575208,0.183819
479,15.966667,3,238.834306,14.207893,0.0,0.299514,6.84875,0.188681
480,16.0,4,238.651111,13.739403,0.0,0.299444,6.899028,0.189861
481,16.033333,4,238.664306,13.461497,0.0,0.282014,6.646806,0.2
482,16.066667,4,238.385694,13.006318,0.0,0.069236,6.453611,0.190694
483,16.1,4,238.118681,12.784714,0.0,0.007778,6.076736,0.192014
484,16.133333,4,237.827222,12.772154,0.0,0.002083,5.602708,0.186736
485,16.166667,4,237.587847,13.222059,0.0,0.0,4.864375,0.163264
486,16.2,4,237.745556,13.952976,0.0,0.000278,4.438958,0.149306
487,16.233333,4,237.820694,15.144212,0.0,0.002431,3.757917,0.125069
488,16.266667,4,237.868472,16.392522,0.0,0.005139,3.292083,0.110556
489,16.3,4,238.214514,17.862076,0.0,0.048125,3.063958,0.090833
490,16.333333,4,238.449375,19.283411,0.0,0.298681,2.620694,0.067917
491,16.366667,4,238.342778,20.506093,0.0,0.302083,1.991319,0.054653
492,16.4,4,238.468125,22.214878,0.0,0.314167,1.963125,0.048264
493,16.433333,4,238.312361,23.753402,0.0,0.314792,1.457986,0.04375
494,16.466667,4,238.21,24.0774,0.0,0.316806,1.069028,0.030417
495,16.5,4,238.153194,24.005922,0.0,0.316111,0.73,0.016528
496,16.533333,4,238.065,24.124232,0.0,0.318333,0.39375,0.012917
497,16.566667,4,237.981597,24.191863,0.0,0.319444,0.157569,0.005278
498,16.6,4,237.865,24.317346,0.0,0.320139,0.186458,0.007222
499,16.633333,4,237.739583,24.519068,0.0,0.320417,0.195278,0.007569
500,16.666667,4,237.597222,24.807582,0.0,0.321111,0.217917,0.008194
501,16.7,4,237.445833,25.186686,0.0,0.322292,0.223333,0.008264
502,16.733333,4,237.22875,25.711336,0.0,0.321667,0.283056,0.010486
503,16.766667,4,236.980069,26.228625,0.0,0.319583,0.311597,0.009583
504,16.8,4,236.823056,26.351725,0.0,0.317431,0.242014,0.004375
505,16.833333,4,236.639583,26.497394,0.0,0.313333,0.264028,0.004583
506,16.866667,4,236.432847,26.685963,0.0,0.308611,0.303125,0.005417
507,16.9,4,236.200833,26.869457,0.0,0.303889,0.332014,0.00625
508,16.933333,4,236.020069,27.02286,0.0,0.299097,0.313542,0.005556
509,16.966667,4,235.866458,27.120508,0.0,0.294236,0.276944,0.005208
510,17.0,4,235.722847,27.215675,0.0,0.290139,0.277222,0.005
511,17.033333,4,235.530764,27.374898,0.0,0.286736,0.318889,0.004792
512,17.066667,4,235.423611,27.460198,0.0,0.284236,0.256736,0.003889
513,17.1,4,235.322153,27.555677,0.0,0.282361,0.242847,0.003542
514,17.133333,4,235.301597,27.565572,0.0,0.282847,0.195139,0.003125
515,17.166667,4,235.29,27.587365,0.0,0.283472,0.159236,0.002292
516,17.2,4,235.303333,27.587164,0.0,0.283819,0.160694,0.002847
517,17.233333,4,235.299097,27.623212,0.0,0.28375,0.147431,0.002292
518,17.266667,4,235.307014,27.637889,0.0,0.283264,0.144861,0.001597
519,17.3,4,235.296181,27.679046,0.0,0.283403,0.145694,0.001806
520,17.333333,4,235.314167,27.678379,0.0,0.283194,0.139514,0.001319
521,17.366667,4,235.307778,27.714046,0.0,0.283333,0.132917,0.001181
522,17.4,4,235.317917,27.721009,0.0,0.282986,0.133194,0.00125
523,17.433333,4,235.302014,27.766869,0.0,0.283056,0.127014,0.000972
524,17.466667,4,235.320625,27.754773,0.0,0.282986,0.126667,0.000833
525,17.5,4,235.311806,27.779344,0.0,0.282569,0.124097,0.001181
526,17.533333,4,235.322153,27.779679,0.0,0.282361,0.121181,0.000694
527,17.566667,4,235.307292,27.820073,0.0,0.282014,0.117361,0.000556
528,17.6,4,235.322569,27.818555,0.0,0.282292,0.115833,0.000347
529,17.633333,4,235.316389,27.84208,0.0,0.281736,0.110069,0.000139
530,17.666667,4,235.326806,27.838428,0.0,0.281042,0.119861,0.000208
531,17.7,4,235.312847,27.861041,0.0,0.2825,0.117431,0.000278
532,17.733333,4,235.328819,27.848953,0.0,0.283681,0.120972,0.000347
533,17.766667,4,235.324375,27.850887,0.0,0.283611,0.114444,0.000486
534,17.8,4,235.332639,27.842367,0.0,0.283681,0.113403,0.000486
535,17.833333,4,235.321042,27.863336,0.0,0.283542,0.112292,0.000278
536,17.866667,4,235.338264,27.859079,0.0,0.283472,0.113056,6.9e-05
537,17.9,4,235.330486,27.876489,0.0,0.283333,0.102639,0.0
538,17.933333,4,235.341111,27.876883,0.0,0.283194,0.098125,6.9e-05
539,17.966667,4,235.321875,27.916593,0.0,0.283194,0.095625,0.0
540,18.0,4,235.342222,27.904589,0.0,0.283125,0.093403,6.9e-05
541,18.033333,4,235.337778,27.92169,0.0,0.282986,0.08625,0.0
542,18.066667,4,235.347292,27.919741,0.0,0.283125,0.081736,0.0
543,18.1,4,235.331528,27.950779,0.0,0.283125,0.082292,6.9e-05
544,18.133333,4,235.346597,27.935754,0.0,0.282986,0.078125,6.9e-05
545,18.166667,4,235.342361,27.947461,0.0,0.282778,0.078958,0.0
546,18.2,4,235.346667,27.954195,0.0,0.282917,0.081944,0.0
547,18.233333,4,235.328472,27.992142,0.0,0.282986,0.079167,0.0
548,18.266667,4,235.346458,27.97839,0.0,0.283056,0.081181,0.0
549,18.3,4,235.339861,27.997719,0.0,0.283056,0.073403,0.0
550,18.333333,4,235.348056,28.000173,0.0,0.282847,0.073194,0.0
551,18.366667,4,235.330556,28.025768,0.0,0.282778,0.075694,0.0
552,18.4,4,235.347778,28.00868,0.0,0.282847,0.071528,0.0
553,18.433333,4,235.338403,28.026785,0.0,0.282847,0.064097,0.0
554,18.466667,4,235.348194,28.020412,0.0,0.282639,0.062014,0.0
555,18.5,4,235.331736,28.048584,0.0,0.282708,0.061736,0.0
556,18.533333,4,235.349028,28.028175,0.0,0.282847,0.063403,0.0
557,18.566667,4,235.342847,28.035952,0.0,0.282361,0.053958,0.0
558,18.6,4,235.349861,28.026358,0.0,0.282083,0.057847,0.0
559,18.633333,4,235.332569,28.057464,0.0,0.282431,0.062569,0.0
560,18.666667,4,235.346528,28.037325,0.0,0.283819,0.053681,0.0
561,18.7,4,235.343403,28.043747,0.0,0.284097,0.048958,0.0
562,18.733333,4,235.349931,28.036137,0.0,0.284167,0.048333,0.0
563,18.766667,4,235.331806,28.059219,0.0,0.284097,0.051875,0.0
564,18.8,4,235.34625,28.03362,0.0,0.284097,0.048889,0.0
565,18.833333,4,235.340069,28.037197,0.0,0.284167,0.048264,0.000139
566,18.866667,4,235.338889,28.03432,0.0,0.284236,0.050486,0.000556
567,18.9,4,235.316319,28.061285,0.0,0.284097,0.054792,0.000417
568,18.933333,4,235.328056,28.041691,0.0,0.283958,0.067708,0.000833
569,18.966667,4,235.321597,28.05144,0.0,0.28375,0.054236,0.000556
570,19.0,4,235.322639,28.047823,0.0,0.283472,0.061319,0.000903
571,19.033333,4,235.303611,28.068342,0.0,0.283333,0.069444,0.000972
572,19.066667,4,235.320347,28.041422,0.0,0.283264,0.062847,0.000833
573,19.1,4,235.311875,28.061389,0.0,0.283472,0.058472,0.001042
574,19.133333,4,235.319028,28.048443,0.0,0.283472,0.064236,0.000903
575,19.166667,4,235.305903,28.057455,0.0,0.283472,0.068125,0.001181
576,19.2,4,235.333333,27.996619,0.0,0.283403,0.068403,0.001042
577,19.233333,4,235.336944,27.96681,0.0,0.283611,0.058194,0.000903
578,19.266667,4,235.357569,27.911275,0.0,0.283611,0.071319,0.00125
579,19.3,4,235.355139,27.88079,0.0,0.283542,0.065486,0.001111
580,19.333333,4,235.387708,27.796136,0.0,0.28375,0.066319,0.001111
581,19.366667,4,235.389583,27.783894,0.0,0.283819,0.054236,0.000903
582,19.4,4,235.401667,27.771034,0.0,0.284028,0.050833,0.000972
583,19.433333,4,235.384375,27.779801,0.0,0.283611,0.042708,0.000486
584,19.466667,4,235.399792,27.749636,0.0,0.283681,0.030417,0.000278
585,19.5,4,235.396111,27.758948,0.0,0.283611,0.025208,0.000139
586,19.533333,4,235.40125,27.754218,0.0,0.28375,0.026111,0.000347
587,19.566667,4,235.381806,27.794537,0.0,0.283403,0.03375,0.000347
588,19.6,4,235.399028,27.772682,0.0,0.283542,0.02625,0.000139
589,19.633333,4,235.394653,27.773631,0.0,0.283472,0.018958,0.000139
590,19.666667,4,235.400139,27.754052,0.0,0.283472,0.020347,0.000208
591,19.7,4,235.385764,27.766857,0.0,0.283264,0.029653,0.000278
592,19.733333,4,235.403542,27.732377,0.0,0.283194,0.030556,0.000417
593,19.766667,4,235.403194,27.716538,0.0,0.283194,0.020208,0.000347
594,19.8,4,235.409514,27.680268,0.0,0.283194,0.020625,0.000486
595,19.833333,4,235.401736,27.660061,0.0,0.283125,0.029861,0.000556
596,19.866667,4,235.4175,27.622676,0.0,0.283264,0.034514,0.000556
597,19.9,4,235.418958,27.597267,0.0,0.283194,0.031875,0.001389
598,19.933333,4,235.424097,27.579097,0.0,0.283194,0.027778,0.000972
599,19.966667,4,235.406528,27.615058,0.0,0.282986,0.038819,0.00125
600,20.0,4,235.400903,27.65419,0.0,0.282986,0.022847,0.000764
601,20.033333,4,235.405208,27.684275,0.0,0.282986,0.026667,0.000347
602,20.066667,4,235.390625,27.745713,0.0,0.282917,0.026111,0.000625
603,20.1,4,235.392222,27.771197,0.0,0.282986,0.024236,0.000347
604,20.133333,4,235.384792,27.793226,0.0,0.282986,0.014931,0.000417
605,20.166667,4,235.375833,27.834314,0.0,0.282986,0.016875,0.000417
606,20.2,4,235.358194,27.900782,0.0,0.282917,0.021389,0.000417
607,20.233333,4,235.348681,27.978149,0.0,0.283056,0.022153,0.000556
608,20.266667,4,235.334028,28.062259,0.0,0.283125,0.015764,0.000486
609,20.3,4,235.333125,28.062932,0.0,0.283056,0.003264,0.0
610,20.333333,4,235.331319,28.066689,0.0,0.283125,0.002778,0.0
611,20.366667,4,235.490833,27.597764,0.0,0.283125,0.160903,0.008472
612,20.4,4,235.692083,27.111069,0.0,0.283125,0.202778,0.009514
613,20.433333,4,235.873681,26.776103,0.0,0.283125,0.181597,0.009167
614,20.466667,4,236.044444,26.55681,0.0,0.283125,0.172708,0.009167
615,20.5,4,236.181736,26.446919,0.0,0.283125,0.137431,0.007847
616,20.533333,4,236.302292,26.398384,0.0,0.283125,0.121111,0.006528
617,20.566667,4,236.388889,26.392255,0.0,0.283125,0.087014,0.002917
618,20.6,4,236.450556,26.402508,0.0,0.283125,0.062639,0.000208
619,20.633333,4,236.454583,26.415955,0.0,0.283472,0.803056,0.032639
620,20.666667,4,236.432708,26.3527,0.0,0.283125,1.807847,0.050486
621,20.7,4,236.383056,26.249253,0.0,0.280833,2.213403,0.057083
622,20.733333,4,236.193681,26.090916,0.0,0.279583,2.575903,0.060903
623,20.766667,4,235.872222,25.945114,0.0,0.272847,2.861042,0.063472
624,20.8,4,235.464931,25.840279,0.0,0.27,3.079375,0.069583
625,20.833333,4,234.976875,25.696113,0.0,0.267917,3.212083,0.071944
626,20.866667,4,234.265694,25.693173,0.0,0.262639,3.354653,0.076389
627,20.9,4,233.644583,24.635308,0.0,0.252986,3.578889,0.091458
628,20.933333,4,232.727431,23.184383,0.0,0.233889,3.776042,0.089792
629,20.966667,4,231.291597,22.345492,0.0,0.149861,3.883472,0.101111
630,21.0,5,229.817361,22.1029,0.0,0.007083,3.713403,0.130417
631,21.033333,5,228.151042,23.339619,0.0,0.0,3.734514,0.165556
632,21.066667,5,226.441944,25.141449,0.0,0.0,3.935069,0.172639
633,21.1,5,224.802986,27.923907,0.0,0.0,3.968125,0.179653
634,21.133333,5,222.990625,31.091576,0.0,0.0,4.099444,0.179028
635,21.166667,5,221.230556,34.905446,0.0,0.0,4.229653,0.17625
636,21.2,5,219.323264,38.826983,0.0,0.0,4.444514,0.171319
637,21.233333,5,217.399653,43.022777,0.0,0.0,4.583056,0.166667
638,21.266667,5,215.449931,47.640398,0.0,0.0,4.744306,0.155694
639,21.3,5,213.421181,52.011536,0.0,0.0,5.075556,0.159167
640,21.333333,5,211.382153,56.616532,0.0,0.0,5.334167,0.162986
641,21.366667,5,209.301667,61.368104,0.0,0.0,5.497292,0.1625
642,21.4,5,207.296458,65.550695,0.0,0.0,5.647847,0.162986
643,21.433333,5,205.662708,68.962769,0.0,0.0,5.382083,0.159722
644,21.466667,5,204.694306,70.622615,0.0,0.0,4.931875,0.069444
645,21.5,5,204.414028,70.767934,0.0,0.0,4.181528,0.073194
646,21.533333,5,204.110069,70.905852,0.0,0.0,3.796736,0.074097
647,21.566667,5,203.796181,71.036672,0.0,0.0,3.363611,0.071944
648,21.6,5,203.479028,71.233465,0.0,0.0,2.896597,0.07
649,21.633333,5,203.14125,71.424448,0.0,0.0,2.301528,0.065764
650,21.666667,5,202.808403,71.670208,0.0,0.0,1.557986,0.057639
651,21.7,5,202.482986,71.950513,0.0,0.0,0.753611,0.034028
652,21.733333,5,202.264792,72.184646,0.0,0.0,0.268472,0.012292
653,21.766667,5,202.271458,72.18677,0.0,0.0,0.202917,0.003958
654,21.8,5,202.25375,72.199117,0.0,0.0,0.298681,0.007639
655,21.833333,5,202.244097,72.214682,0.0,0.0,0.406597,0.010694
656,21.866667,5,202.181806,72.19719,0.0,0.0,0.496458,0.01375
657,21.9,5,202.182847,72.198409,0.0,0.0,0.594236,0.017986
658,21.933333,5,202.150556,72.196763,0.0,0.0,0.652014,0.019792
659,21.966667,5,202.148542,72.222345,0.0,0.0,0.772847,0.024167
660,22.0,5,202.128194,72.259596,0.0,0.0,0.845764,0.026458
661,22.033333,5,202.175625,72.285095,0.0,0.0,0.978125,0.030417
662,22.066667,5,202.234583,72.366428,0.0,0.0,1.033542,0.034653
663,22.1,5,202.311736,72.464473,0.0,0.0,1.071042,0.038264
664,22.133333,5,202.407153,72.52687,0.0,0.0,1.18625,0.042708
665,22.166667,5,202.554097,72.517451,0.0,0.0,1.276667,0.044583
666,22.2,5,202.690556,72.614355,0.0,0.0,1.369097,0.048056
667,22.233333,5,202.880347,72.809777,0.0,0.0,1.445764,0.049792
668,22.266667,5,203.032083,73.013893,0.0,0.0,1.423403,0.049167
669,22.3,5,203.172153,73.118479,0.0,0.0,1.417292,0.049861
670,22.333333,5,203.345417,73.210192,0.0,0.005417,1.512708,0.053125
671,22.366667,5,203.532361,73.359852,0.0,0.061181,1.538472,0.049444
672,22.4,5,203.608889,73.436837,0.0,0.122986,1.338056,0.042222
673,22.433333,5,203.607708,73.49979,0.0,0.129028,1.291875,0.044028
674,22.466667,5,203.693889,73.567566,0.0,0.129444,1.232708,0.036806
675,22.5,5,203.675417,73.597291,0.0,0.130694,0.958611,0.031736
676,22.533333,5,203.723194,73.697675,0.0,0.131667,0.958472,0.028125
677,22.566667,5,203.695347,73.701302,0.0,0.133681,0.883264,0.028056
678,22.6,5,203.679792,73.694802,0.0,0.135764,0.704028,0.023333
679,22.633333,5,203.689653,73.678413,0.0,0.139028,0.528333,0.017986
680,22.666667,5,203.672014,73.696148,0.0,0.138819,0.308194,0.007153
681,22.7,5,203.686667,73.695609,0.0,0.139931,0.217292,0.004375
682,22.733333,5,203.680556,73.70487,0.0,0.138819,0.232222,0.005417
683,22.766667,5,203.681597,73.727601,0.0,0.139028,0.246181,0.005417
684,22.8,5,203.657708,73.768194,0.0,0.136389,0.258194,0.006111
685,22.833333,5,203.680347,73.791292,0.0,0.137014,0.282361,0.0075
686,22.866667,5,203.675625,73.821797,0.0,0.135625,0.280972,0.007292
687,22.9,5,203.676875,73.842764,0.0,0.133194,0.279722,0.006806
688,22.933333,5,203.653472,73.84092,0.0,0.131458,0.276042,0.006597
689,22.966667,5,203.674583,73.797675,0.0,0.131806,0.289167,0.007847
690,23.0,5,203.667153,73.748581,0.0,0.132222,0.290764,0.008125
691,23.033333,5,203.671528,73.700773,0.0,0.131875,0.286181,0.007569
692,23.066667,5,203.644444,73.680607,0.0,0.131597,0.290833,0.007917
693,23.1,5,203.663819,73.658888,0.0,0.132014,0.280625,0.006806
694,23.133333,5,203.649167,73.66762,0.0,0.131597,0.259514,0.006181
695,23.166667,5,203.650208,73.688893,0.0,0.131389,0.248125,0.005903
696,23.2,5,203.635903,73.716301,0.0,0.131042,0.240972,0.005486
697,23.233333,5,203.655486,73.738466,0.0,0.134653,0.220972,0.004444
698,23.266667,5,203.646181,73.771758,0.0,0.134722,0.18125,0.003542
699,23.3,5,203.654514,73.792318,0.0,0.134861,0.147639,0.000833
700,23.333333,5,203.63,73.816529,0.0,0.134583,0.120208,0.0
701,23.366667,5,203.644931,73.827102,0.0,0.134931,0.094097,0.0
702,23.4,5,203.644931,73.824526,0.0,0.134653,0.060556,0.0
703,23.433333,5,203.653611,73.820855,0.0,0.134792,0.046042,0.0
704,23.466667,5,203.632222,73.824145,0.0,0.134306,0.060833,0.0
705,23.5,5,203.655208,73.809229,0.0,0.134514,0.069792,0.0
706,23.533333,5,203.645486,73.808337,0.0,0.134444,0.068889,0.0
707,23.566667,5,203.656944,73.796608,0.0,0.134167,0.086597,0.0
708,23.6,5,203.632222,73.79553,0.0,0.133958,0.088194,0.0
709,23.633333,5,203.659375,73.766151,0.0,0.134236,0.099236,0.0
710,23.666667,5,203.653958,73.759369,0.0,0.134444,0.09375,0.0
711,23.7,5,203.658403,73.741217,0.0,0.134306,0.101389,0.0
712,23.733333,5,203.634236,73.738714,0.0,0.133889,0.108194,0.0
713,23.766667,5,203.659236,73.709183,0.0,0.133958,0.114028,6.9e-05
714,23.8,5,203.649097,73.703628,0.0,0.134236,0.107222,0.0
715,23.833333,5,203.657222,73.691658,0.0,0.134028,0.108264,0.0
716,23.866667,5,203.632361,73.701842,0.0,0.133819,0.110972,0.0
717,23.9,5,203.656042,73.681162,0.0,0.134236,0.109792,0.0
718,23.933333,5,203.648333,73.68134,0.0,0.134167,0.095208,0.0
719,23.966667,5,203.656528,73.672734,0.0,0.134097,0.091389,0.0
720,24.0,5,203.633611,73.679202,0.0,0.133681,0.094306,0.0
721,24.033333,5,203.660764,73.661398,0.0,0.134028,0.086042,0.0
722,24.066667,5,203.650347,73.664859,0.0,0.134097,0.07375,0.0
723,24.1,5,203.656181,73.662319,0.0,0.133889,0.064583,0.0
724,24.133333,5,203.634722,73.677355,0.0,0.133819,0.060347,0.0
725,24.166667,5,203.650764,73.674306,0.0,0.134028,0.047986,0.0
726,24.2,5,203.642778,73.680731,0.0,0.134167,0.031736,0.0
727,24.233333,5,203.647986,73.680496,0.0,0.133958,0.023542,0.0
728,24.266667,5,203.636667,73.680216,0.0,0.133889,0.026597,0.0
729,24.3,5,203.651111,73.681062,0.0,0.134306,0.028333,0.0
730,24.333333,5,203.644861,73.680857,0.0,0.134097,0.022639,0.0
731,24.366667,5,203.652639,73.682031,0.0,0.134722,0.022222,0.0
732,24.4,5,203.638194,73.682172,0.0,0.134792,0.028333,0.0
733,24.433333,5,203.653681,73.682589,0.0,0.134861,0.027292,0.0
734,24.466667,5,203.649167,73.683445,0.0,0.135208,0.021875,0.0
735,24.5,5,203.655069,73.684509,0.0,0.135347,0.019514,0.0
736,24.533333,5,203.638889,73.683946,0.0,0.135,0.024097,0.0
737,24.566667,5,203.652431,73.685029,0.0,0.135694,0.024792,0.0
738,24.6,5,203.65,73.686639,0.0,0.136181,0.019375,0.0
739,24.633333,5,203.654375,73.686545,0.0,0.136111,0.020347,0.0
